#  E (eV)   dos(E)     Int dos(E) EFermi =   -1.823 eV
  -7.263  0.3276E+00  0.3341E+01
  -7.253  0.3262E+00  0.3345E+01
  -7.243  0.3248E+00  0.3348E+01
  -7.233  0.3234E+00  0.3351E+01
  -7.223  0.3220E+00  0.3354E+01
  -7.213  0.3206E+00  0.3357E+01
  -7.203  0.3114E+00  0.3361E+01
  -7.193  0.3108E+00  0.3364E+01
  -7.183  0.3101E+00  0.3367E+01
  -7.173  0.3095E+00  0.3370E+01
  -7.163  0.3088E+00  0.3373E+01
  -7.153  0.3082E+00  0.3376E+01
  -7.143  0.3075E+00  0.3379E+01
  -7.133  0.3068E+00  0.3382E+01
  -7.123  0.3062E+00  0.3385E+01
  -7.113  0.3055E+00  0.3388E+01
  -7.103  0.3049E+00  0.3391E+01
  -7.093  0.3042E+00  0.3394E+01
  -7.083  0.3036E+00  0.3398E+01
  -7.073  0.3029E+00  0.3401E+01
  -7.063  0.3023E+00  0.3404E+01
  -7.053  0.3016E+00  0.3407E+01
  -7.043  0.3010E+00  0.3410E+01
  -7.033  0.3003E+00  0.3413E+01
  -7.023  0.2997E+00  0.3416E+01
  -7.013  0.2990E+00  0.3419E+01
  -7.003  0.2984E+00  0.3422E+01
  -6.993  0.2977E+00  0.3425E+01
  -6.983  0.2968E+00  0.3428E+01
  -6.973  0.2960E+00  0.3431E+01
  -6.963  0.2951E+00  0.3433E+01
  -6.953  0.2943E+00  0.3436E+01
  -6.943  0.2934E+00  0.3439E+01
  -6.933  0.2926E+00  0.3442E+01
  -6.923  0.2917E+00  0.3445E+01
  -6.913  0.2909E+00  0.3448E+01
  -6.903  0.2901E+00  0.3451E+01
  -6.893  0.2892E+00  0.3454E+01
  -6.883  0.2884E+00  0.3457E+01
  -6.873  0.2875E+00  0.3460E+01
  -6.863  0.2867E+00  0.3463E+01
  -6.853  0.2858E+00  0.3465E+01
  -6.843  0.2850E+00  0.3468E+01
  -6.833  0.2841E+00  0.3471E+01
